"ID","word","translation","explanation","area","creater","createdDate"
"198","185","фреймчлэл",,"48","battsetseg@sict.edu.mn","2015-09-27 22:16:02"
"199","186","сөрөг баталгааны мэдээлэл",,"48","battsetseg@sict.edu.mn","2015-09-27 22:16:32"
"200","187","пигибаки","өгөгдлийн урсгалын хоёр чиглэлт хяналт","48","battsetseg@sict.edu.mn","2016-11-02 14:43:41"
"201","188","шилжих цонх",,"48","battsetseg@sict.edu.mn","2015-09-27 22:22:45"
"202","189","хувьсах урттай фрейм",,"48","battsetseg@sict.edu.mn","2015-09-27 22:23:12"
"204","190","модуляц",,"48","battsetseg@sict.edu.mn","2015-10-01 01:18:47"
"205","191","демодуляц",,"48","battsetseg@sict.edu.mn","2015-10-01 01:19:00"
"206","192","сувагчлал",,"48","battsetseg@sict.edu.mn","2015-10-01 01:21:40"
"207","193","кодын хуваалттай олон цэгийн хандалт",,"48","battsetseg@sict.edu.mn","2015-10-01 01:22:07"
"208","194","давтамжийн хуваалттай олон цэгийн хандалт",,"48","battsetseg@sict.edu.mn","2015-10-01 01:22:27"
"209","195","хугацааны хуваалттай олон цэгийн хандалт",,"48","battsetseg@sict.edu.mn","2015-10-01 01:22:46"
"210","196","коллиз",,"48","battsetseg@sict.edu.mn","2015-10-01 01:23:07"
"211","197","анхдагч төхөөрөмж",,"48","battsetseg@sict.edu.mn","2015-10-01 01:23:47"
"212","198","хоёрдогч төхөөрөмж",,"48","battsetseg@sict.edu.mn","2015-10-01 01:24:08"
"214","199","коллиз үүсэх хугацаа",,"48","battsetseg@sict.edu.mn","2015-10-01 01:26:02"
"215","200","сүлжээ эзлэгдэх хугацаа",,"48","battsetseg@sict.edu.mn","2015-10-01 01:28:42"
"216","201","өсгүүр",,"48","battsetseg@sict.edu.mn","2015-10-01 01:29:35"
"217","202","гүүрэн төхөөрөмж",,"48","battsetseg@sict.edu.mn","2015-10-01 01:29:50"
"218","203","суурь сүлжээ",,"48","battsetseg@sict.edu.mn","2015-10-01 01:30:24"
"219","13","зангилааны төхөөрөмж",,"48","battsetseg@sict.edu.mn","2015-10-01 01:31:09"
"220","204","өсгөгч төхөөрөмж","өсгөгч төхөөрөмж","48","battsetseg@sict.edu.mn","2020-06-16 11:16:23"
"221","205","рутер, замчлагч төхөөрөмж",,"48","battsetseg@sict.edu.mn","2015-10-01 01:32:09"
"222","206","холболтын төхөөрөмж, свич",,"48","battsetseg@sict.edu.mn","2015-10-01 01:32:46"
"223","207","генератор",,"48","battsetseg@sict.edu.mn","2015-10-01 01:34:16"
"225","208","анги",,"6","sulzii_2006@yahoo.com","2015-10-01 20:59:43"
"227","210","объект хандалтат програмчлал",,"6","battsetseg@sict.edu.mn","2015-10-12 21:18:04"
"228","211","бодит хугацааны өөрчлөлт",,"12","ankhbayar@sict.edu.mn","2015-10-12 21:24:47"
"229","212","объект хандалтат загвар",,"6","battsetseg@sict.edu.mn","2015-10-14 05:43:33"
"230","213","өгөгдлийн сан",,"6","battsetseg@sict.edu.mn","2015-10-22 21:35:52"
"231","214","их өгөгдөл",,"12","battsetseg@sict.edu.mn","2015-10-23 04:03:55"
"232","215","нээлттэй өгөгдөл",,"12","battsetseg@sict.edu.mn","2015-10-23 04:04:14"
"249","147","багцын холболттой сүлжээ",,"48","battsetseg@sict.edu.mn","2015-10-28 05:37:07"
"248","228","мэдээллийн систем",,"12","battsetseg@sict.edu.mn","2015-10-28 05:10:57"
"236","219","тоон хуваагдал",,"12","battsetseg@sict.edu.mn","2015-10-23 11:13:50"
"237","220","өгөгдлийн сангийн зохиомж","Өгөгдлийн сангийн зохиомж гэдэг нь системийн хэрэглэгчээс авсан өгөгдлийг хадгалах болон удирдан зохион байгуулахад ашиглагдах өгөгдлийн сангийн бүтцийг тодорхойлох процессыг хэлнэ.","6","battsetseg@sict.edu.mn","2017-02-13 14:44:03"
"239","222","байт",,"48","battsetseg@sict.edu.mn","2015-10-25 23:01:09"
"240","223","сургалт удирдах систем",,"12","battsetseg@sict.edu.mn","2015-10-25 23:03:27"
"241","224","сургалтын агуулга удирдах систем",,"12","battsetseg@sict.edu.mn","2015-10-25 23:03:56"
"242","217","өгөгдлийн агуулах",,"12","battsetseg@sict.edu.mn","2015-10-25 23:06:45"
"243","216","өгөгдлийн уурхай",,"12","battsetseg@sict.edu.mn","2015-10-25 23:06:59"
"244","225","холбоост өгөгдлийн сан",,"6","battsetseg@sict.edu.mn","2015-10-26 02:03:00"
"245","226","хэмжээст өгөгдлийн сан, олон хэмжээст өгөгдлийн сан",,"6","battsetseg@sict.edu.mn","2015-10-26 02:04:17"
"250","229","сувгийн холболттой сүлжээ",,"48","battsetseg@sict.edu.mn","2015-10-28 05:37:56"
"251","230","виртуал сувгийн холболттой сүлжээ",,"48","battsetseg@sict.edu.mn","2015-10-28 05:38:21"
"252","152","датаграм сүлжээ",,"48","battsetseg@sict.edu.mn","2015-10-28 05:38:45"
"254","231","файл сервер",,"12","battsetseg@sict.edu.mn","2015-10-28 05:45:06"
"247","227","хийсвэрлэх түвшин ","Функцийн тодорхой бүрэлдэхүүнийг хэрэгжүүлэх нарийвчилсан зүйлсийг хийсвэрлэн төсөөлөх арга. Компьютерийн хийсвэрлэх түвшин гэдэг нь тусдаа тодорхой гшйцэтгэлд үл хамаарах, нийтлэг ерөнхий загвар алгоритмийг хэлдэг","6","dugarchuluun@yandex.ru","2015-10-26 10:09:32"
"255","232","галт хана",,"12","battsetseg@sict.edu.mn","2015-10-28 05:45:33"
"256","233","нэмэлт мэдээлэл, толгой мэдээлэл",,"48","battsetseg@sict.edu.mn","2015-10-28 05:53:57"
"257","137","тавган антенн",,"48","battsetseg@sict.edu.mn","2015-10-28 05:56:22"
"258","135","рупор антенн, бүрээ антенн",,"48","battsetseg@sict.edu.mn","2015-10-28 05:56:42"
"260","235","объект хандалтат систем",,"6","battsetseg@sict.edu.mn","2015-10-28 06:08:43"
"261","236","нээлттэй эх",,"12","battsetseg@sict.edu.mn","2015-10-28 06:11:23"
"262","237","мэдээлэл солилцооны америкийн стандарт код","Микрокомпьютерт хэрэглэгддэг хоёртын код. ASCII нь анх тэмдэгт үүсгэхдээ долоон бит ашигладаг байснаа зүүн талд нь тэг нэмэгдэж найман битийн код болсноор өөр бусад тэмдэгт болон тэмдэглэгээ дүрслэх 256 боломжит комбинац үүсгэж чадах болжээ.   ASCII нь  микрокомпьютерт хамгийн өргөн хэрэглэгддэг хоёртын код юм.","6","dugarchuluun@yandex.ru","2015-10-29 21:12:32"
"263","238","антивирус программ ","Компьютерийг вирус (virus), өт (worm), тройн морь (trojan horse) гэх мэт хорлонт программаас (malware) сэргийлэх, хорлонт программыг илрүүлж, зайлуулах, цэвэрлэх үүрэгтэй программ. Антивирус программ нь мөн сурталчилгааны (adware) болон тагнуулын программаас (spyware) сэргийлэх, устгаж цэвэрлэх үүрэгтэй байж болно","6","dugarchuluun@yandex.ru","2015-10-29 21:13:10"
"264","239","хэрэглээний программ, хавсарга программ","Нэг болон хэд хэдэн тусгай үүрэг гүйцэтгэх зориулалттай программ. Ийм программын жишээнд текст редактор (word processor), хүснэгт редактор (spreadsheet), медиа тоглуулагч (media player), өгөгдлийн баазын программ (database application) байж болно.","6","dugarchuluun@yandex.ru","2015-10-29 21:14:29"
"265","240","арифметик логик төхөөрөмж ","Төв процессорын арифметик болон логик үйлдэл гүйцэтгэж, хурдыг нь зохицуулах үүрэгтэй бүрэлдхүүн хэсэг.   Арифметик үйлдэл нь нэмж хасах, үржүүлж хуваах гэсэн математикийн үндсэн үйлдлүүд,логик үйлдэл нь их (>), бага (<), тэнцүү(=) гэсэн харьцуулах үйлдлүүдээс тогтоно.","10","dugarchuluun@yandex.ru","2015-10-29 21:15:09"
"266","241","хиймэл оюун ","Хүний оюун ухааныг ойлгож авах үүднээс  ухаалаг систем, ялангуяа ухаалаг компьютерийн программ үүсгэх зорилготой шинжлэх ухаан, технологи. ","6","dugarchuluun@yandex.ru","2015-10-29 21:15:34"
"267","242","хиймэл нейрон сүлжээ ","Биологийн нейрон сүлжээ (biological neural networks) буюу амьд организмын мэдрэлийн эсийн сүлжээний бүтэц, ажиллагааг дууриалгасан математик, программ болон техник хангамжийн загварчилсан шийдэл.  Хиймэл нейрон сүлжээ нь хоорондоо холбоотой, харилцан хамааралтай ердийн процессоруудаас (хиймэл нейроноос) тогтдог. Персональ компьютерийн процессортой харьцуулахад  маш энгийн бүтэцтэй ийм процессор нь бусад процессороосоо хүлээн авдаг эсвэл дамжуулдаг дохиог л боловсруулах чадвартай боловч харилцан хамааралтай удирдлага бүхий томоохон сүлжээ үүсгэх тохиолдолд төвөгтэй нарийн ажиллагаа гүйцэтгэх боломжтой болно.","10","dugarchuluun@yandex.ru","2015-10-29 21:16:16"
"268","243","асинхрон дамжуулалтын горим ","1980-аад оны дундуур бодит цаг хугацаан дахь видео зөвлөгөөн, аудио, дүрс, текст болон электрон шуудан дамжуулах зориулалттайгаар үүссэн, өгөгдлийг тогтмол (53 байт) хэмжээ бүхий үүр (cell) хэлбэртэйгээр дамжуулдаг сүлжээний технологи. ","12","dugarchuluun@yandex.ru","2015-10-29 21:16:46"
"269","244","аудио оролтын төхөөрөмж ","Аналог дуу авиаг  компьютерт ойлгомжтой тоон хэлбэрт хөрвүүлэн боловсруулалт хийх,хадгалах зориулалт бүхий оролтын төхөөрөмж.    Микрофон, саунд карт, MIDI интерфэйс бүхий тоон хөгжмийн зэмсэг (MIDI төхөөрөмж) гэх мэт аудио оролтын төхөөрөмжүүд нь мультимедиа компьютерт өргөн ашиглагддаг. ","10","dugarchuluun@yandex.ru","2015-10-30 08:47:00"
"270","245","нөөцлөх хэрэглүүр программ ","USB санах ой, флэш санах ой, хатуу болон уян диск гэх мэт төрөл бүрийн санах төхөөрөмжид хадгалагдаж байгаа өгөгдлийн хуулбар хувь үүсгэж, үндсэн эх гэмтэх, устах тохиолдолд анхны байрлалд нь буцаан сэргээх үүрэгтэй программ хангамж.","10","dugarchuluun@yandex.ru","2015-10-30 08:49:08"
"271","246","рекурсив алгоритм",,"6","battsetseg@sict.edu.mn","2015-11-03 04:08:32"
"272","247","функц",,"10","battsetseg@sict.edu.mn","2015-11-03 04:57:02"
"273","248","системийн хүчин чадал",,"12","battsetseg@sict.edu.mn","2015-11-03 05:14:22"
"274","249","вэб хөтөч",,"12","battsetseg@sict.edu.mn","2015-11-03 05:16:14"
"275","250","вэб хуудас",,"12","battsetseg@sict.edu.mn","2015-11-03 05:16:37"
"276","251","вэб сайт",,"12","battsetseg@sict.edu.mn","2015-11-03 05:16:49"
"279","253","програмчлалын хэл",,"6","battsetseg@sict.edu.mn","2015-11-06 06:43:28"
"278","252","нээлттэй эхийн програм хангамж",,"12","battsetseg@sict.edu.mn","2015-11-03 20:19:16"
"280","31","зурвасын өргөн  ","Харилцаа холбооны сүлжээ (network), компьютер, компьютерийн тоног төхөөрөмжийн түгээгүүр (bus) болон сувгийн (channel) нэгж хугацаанд өгөгдөл дамжуулах багтаамж. Тоон технологид зурвасын өргөнийг ихэвчлэн секундэд дамжуулах бит эсвэл байтын хэмжээгээр (Kbit/s, Mbit/s, Gbit/s …) хэмждэг.  Харин аналог суваг эсвэл давтамжийн дамжуулалтай тоон сувгийн хувьд зурвасын өргөн нь хамгийн өндөр ба хамгийн нам давтамжийн зөрөөг илэрхийлдэг бөгөөд Герцээр (Hertz) хэмжигдэнэ.   ","48","dugarchuluun@yandex.ru","2015-11-08 06:35:25"
